"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HUN","EDUEXP","PRY","PC_GDP","A","2010",,"M"
"HUN","EDUEXP","PRY","PC_GDP","A","2011",,"M"
"HUN","EDUEXP","PRY","PC_GDP","A","2012",0.748,
"HUN","EDUEXP","PRY","PC_GDP","A","2013",0.881,
"HUN","EDUEXP","PRY","PC_GDP","A","2014",0.59,
"HUN","EDUEXP","PRY","PC_GDP","A","2015",0.781,
"HUN","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"ISL","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"ISL","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"ISL","EDUEXP","PRY","PC_GDP","A","2005",,"M"
"ISL","EDUEXP","PRY","PC_GDP","A","2008",,"M"
"ISL","EDUEXP","PRY","PC_GDP","A","2009",,"M"
"ISL","EDUEXP","PRY","PC_GDP","A","2010",,"M"
"ISL","EDUEXP","PRY","PC_GDP","A","2011",,"M"
"ISL","EDUEXP","PRY","PC_GDP","A","2012",2.245,
"ISL","EDUEXP","PRY","PC_GDP","A","2013",2.236,
"ISL","EDUEXP","PRY","PC_GDP","A","2014",2.317,
"ISL","EDUEXP","PRY","PC_GDP","A","2015",2.236,
"ISL","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"IRL","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"IRL","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"IRL","EDUEXP","PRY","PC_GDP","A","2005",,"M"
"IRL","EDUEXP","PRY","PC_GDP","A","2008",,"M"
"IRL","EDUEXP","PRY","PC_GDP","A","2009",,"M"
"IRL","EDUEXP","PRY","PC_GDP","A","2010",,"M"
"IRL","EDUEXP","PRY","PC_GDP","A","2011",,"M"
"IRL","EDUEXP","PRY","PC_GDP","A","2012",2.16,
"IRL","EDUEXP","PRY","PC_GDP","A","2013",1.962,
"IRL","EDUEXP","PRY","PC_GDP","A","2014",1.813,
"IRL","EDUEXP","PRY","PC_GDP","A","2015",1.415,
"IRL","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"ITA","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"ITA","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"ITA","EDUEXP","PRY","PC_GDP","A","2005",,"M"
"ITA","EDUEXP","PRY","PC_GDP","A","2008",,"M"
"ITA","EDUEXP","PRY","PC_GDP","A","2009",,"M"
"ITA","EDUEXP","PRY","PC_GDP","A","2010",,"M"
"ITA","EDUEXP","PRY","PC_GDP","A","2011",,"M"
"ITA","EDUEXP","PRY","PC_GDP","A","2012",1.019,
"ITA","EDUEXP","PRY","PC_GDP","A","2013",1.057,
"ITA","EDUEXP","PRY","PC_GDP","A","2014",1.056,
"ITA","EDUEXP","PRY","PC_GDP","A","2015",1.072,
"ITA","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"JPN","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"JPN","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"JPN","EDUEXP","PRY","PC_GDP","A","2005",,"M"
"JPN","EDUEXP","PRY","PC_GDP","A","2008",,"M"
"JPN","EDUEXP","PRY","PC_GDP","A","2009",,"M"
"JPN","EDUEXP","PRY","PC_GDP","A","2010",,"M"
"JPN","EDUEXP","PRY","PC_GDP","A","2011",,"M"
"JPN","EDUEXP","PRY","PC_GDP","A","2012",1.233,
"JPN","EDUEXP","PRY","PC_GDP","A","2013",1.195,
"JPN","EDUEXP","PRY","PC_GDP","A","2014",1.191,
"JPN","EDUEXP","PRY","PC_GDP","A","2015",1.154,
"JPN","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"KOR","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"KOR","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"KOR","EDUEXP","PRY","PC_GDP","A","2005",1.635,
"KOR","EDUEXP","PRY","PC_GDP","A","2008",1.554,
"KOR","EDUEXP","PRY","PC_GDP","A","2009",1.817,
"KOR","EDUEXP","PRY","PC_GDP","A","2010",1.822,
"KOR","EDUEXP","PRY","PC_GDP","A","2011",1.815,
"KOR","EDUEXP","PRY","PC_GDP","A","2012",1.806,
"KOR","EDUEXP","PRY","PC_GDP","A","2013",1.735,
"KOR","EDUEXP","PRY","PC_GDP","A","2014",1.678,
"KOR","EDUEXP","PRY","PC_GDP","A","2015",1.674,
"KOR","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"LUX","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"LUX","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"LUX","EDUEXP","PRY","PC_GDP","A","2005",,"M"
"LUX","EDUEXP","PRY","PC_GDP","A","2008",,"M"
"LUX","EDUEXP","PRY","PC_GDP","A","2009",,"M"
"LUX","EDUEXP","PRY","PC_GDP","A","2010",,"M"
"LUX","EDUEXP","PRY","PC_GDP","A","2011",,"M"
"LUX","EDUEXP","PRY","PC_GDP","A","2012",1.44,
"LUX","EDUEXP","PRY","PC_GDP","A","2013",1.223,
"LUX","EDUEXP","PRY","PC_GDP","A","2014",1.288,
"LUX","EDUEXP","PRY","PC_GDP","A","2015",1.294,
"LUX","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"MEX","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"MEX","EDUEXP","PRY","PC_GDP","A","2000",1.762,
"MEX","EDUEXP","PRY","PC_GDP","A","2005",2.091,
"MEX","EDUEXP","PRY","PC_GDP","A","2008",2.004,
"MEX","EDUEXP","PRY","PC_GDP","A","2009",2.053,
"MEX","EDUEXP","PRY","PC_GDP","A","2010",2.062,
"MEX","EDUEXP","PRY","PC_GDP","A","2011",2.05,
"MEX","EDUEXP","PRY","PC_GDP","A","2012",1.968,
"MEX","EDUEXP","PRY","PC_GDP","A","2013",1.976,
"MEX","EDUEXP","PRY","PC_GDP","A","2014",1.93,
"MEX","EDUEXP","PRY","PC_GDP","A","2015",1.903,
"MEX","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"NLD","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"NLD","EDUEXP","PRY","PC_GDP","A","2000",1.163,
"NLD","EDUEXP","PRY","PC_GDP","A","2005",1.341,
"NLD","EDUEXP","PRY","PC_GDP","A","2008",1.255,
"NLD","EDUEXP","PRY","PC_GDP","A","2009",1.371,
"NLD","EDUEXP","PRY","PC_GDP","A","2010",1.355,
"NLD","EDUEXP","PRY","PC_GDP","A","2011",1.313,
"NLD","EDUEXP","PRY","PC_GDP","A","2012",1.307,
"NLD","EDUEXP","PRY","PC_GDP","A","2013",1.319,
"NLD","EDUEXP","PRY","PC_GDP","A","2014",1.249,
"NLD","EDUEXP","PRY","PC_GDP","A","2015",1.214,
"NLD","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"NZL","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"NZL","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"NZL","EDUEXP","PRY","PC_GDP","A","2005",,"M"
"NZL","EDUEXP","PRY","PC_GDP","A","2008",,"M"
"NZL","EDUEXP","PRY","PC_GDP","A","2009",,"M"
"NZL","EDUEXP","PRY","PC_GDP","A","2010",,"M"
"NZL","EDUEXP","PRY","PC_GDP","A","2011",,"M"
"NZL","EDUEXP","PRY","PC_GDP","A","2012",1.658,
"NZL","EDUEXP","PRY","PC_GDP","A","2013",1.577,
"NZL","EDUEXP","PRY","PC_GDP","A","2014",1.591,
"NZL","EDUEXP","PRY","PC_GDP","A","2015",1.677,
"NZL","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"NOR","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"NOR","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"NOR","EDUEXP","PRY","PC_GDP","A","2005",,"M"
"NOR","EDUEXP","PRY","PC_GDP","A","2008",,"M"
"NOR","EDUEXP","PRY","PC_GDP","A","2009",,"M"
"NOR","EDUEXP","PRY","PC_GDP","A","2010",,"M"
"NOR","EDUEXP","PRY","PC_GDP","A","2011",,"M"
"NOR","EDUEXP","PRY","PC_GDP","A","2012",2.095,
"NOR","EDUEXP","PRY","PC_GDP","A","2013",2.119,
"NOR","EDUEXP","PRY","PC_GDP","A","2014",2.056,
"NOR","EDUEXP","PRY","PC_GDP","A","2015",2.131,
"NOR","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"POL","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"POL","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"POL","EDUEXP","PRY","PC_GDP","A","2005",1.674,
"POL","EDUEXP","PRY","PC_GDP","A","2008",1.603,
"POL","EDUEXP","PRY","PC_GDP","A","2009",1.593,
"POL","EDUEXP","PRY","PC_GDP","A","2010",1.64,
"POL","EDUEXP","PRY","PC_GDP","A","2011",1.539,
"POL","EDUEXP","PRY","PC_GDP","A","2012",1.567,
"POL","EDUEXP","PRY","PC_GDP","A","2013",1.589,
"POL","EDUEXP","PRY","PC_GDP","A","2014",1.631,
"POL","EDUEXP","PRY","PC_GDP","A","2015",1.581,
"POL","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"PRT","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"PRT","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"PRT","EDUEXP","PRY","PC_GDP","A","2005",,"M"
"PRT","EDUEXP","PRY","PC_GDP","A","2008",,"M"
"PRT","EDUEXP","PRY","PC_GDP","A","2009",,"M"
"PRT","EDUEXP","PRY","PC_GDP","A","2010",,"M"
"PRT","EDUEXP","PRY","PC_GDP","A","2011",,"M"
"PRT","EDUEXP","PRY","PC_GDP","A","2012",1.643,
"PRT","EDUEXP","PRY","PC_GDP","A","2013",1.825,
"PRT","EDUEXP","PRY","PC_GDP","A","2014",1.765,
"PRT","EDUEXP","PRY","PC_GDP","A","2015",1.569,
"PRT","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"SVK","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"SVK","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"SVK","EDUEXP","PRY","PC_GDP","A","2005",,"M"
"SVK","EDUEXP","PRY","PC_GDP","A","2008",,"M"
"SVK","EDUEXP","PRY","PC_GDP","A","2009",,"M"
"SVK","EDUEXP","PRY","PC_GDP","A","2010",,"M"
"SVK","EDUEXP","PRY","PC_GDP","A","2011",,"M"
"SVK","EDUEXP","PRY","PC_GDP","A","2012",0.83,
"SVK","EDUEXP","PRY","PC_GDP","A","2013",0.865,
"SVK","EDUEXP","PRY","PC_GDP","A","2014",0.869,
"SVK","EDUEXP","PRY","PC_GDP","A","2015",0.953,
"SVK","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"ESP","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"ESP","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"ESP","EDUEXP","PRY","PC_GDP","A","2005",,"M"
"ESP","EDUEXP","PRY","PC_GDP","A","2008",,"M"
"ESP","EDUEXP","PRY","PC_GDP","A","2009",,"M"
"ESP","EDUEXP","PRY","PC_GDP","A","2010",,"M"
"ESP","EDUEXP","PRY","PC_GDP","A","2011",,"M"
"ESP","EDUEXP","PRY","PC_GDP","A","2012",1.328,
"ESP","EDUEXP","PRY","PC_GDP","A","2013",1.325,
"ESP","EDUEXP","PRY","PC_GDP","A","2014",1.317,
"ESP","EDUEXP","PRY","PC_GDP","A","2015",1.343,
"ESP","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"SWE","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"SWE","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"SWE","EDUEXP","PRY","PC_GDP","A","2005",,"M"
"SWE","EDUEXP","PRY","PC_GDP","A","2008",,"M"
"SWE","EDUEXP","PRY","PC_GDP","A","2009",,"M"
"SWE","EDUEXP","PRY","PC_GDP","A","2010",,"M"
"SWE","EDUEXP","PRY","PC_GDP","A","2011",,"M"
"SWE","EDUEXP","PRY","PC_GDP","A","2012",1.683,
"SWE","EDUEXP","PRY","PC_GDP","A","2013",1.727,
"SWE","EDUEXP","PRY","PC_GDP","A","2014",1.75,
"SWE","EDUEXP","PRY","PC_GDP","A","2015",1.763,
"SWE","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"CHE","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"CHE","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"CHE","EDUEXP","PRY","PC_GDP","A","2005",,"M"
"CHE","EDUEXP","PRY","PC_GDP","A","2008",,"M"
"CHE","EDUEXP","PRY","PC_GDP","A","2009",,"M"
"CHE","EDUEXP","PRY","PC_GDP","A","2010",,"M"
"CHE","EDUEXP","PRY","PC_GDP","A","2011",,"M"
"CHE","EDUEXP","PRY","PC_GDP","A","2012",1.463,
"CHE","EDUEXP","PRY","PC_GDP","A","2013",,"M"
"CHE","EDUEXP","PRY","PC_GDP","A","2014",,"M"
"CHE","EDUEXP","PRY","PC_GDP","A","2015",,"M"
"CHE","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"TUR","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"TUR","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"TUR","EDUEXP","PRY","PC_GDP","A","2005",,"M"
"TUR","EDUEXP","PRY","PC_GDP","A","2008",,"M"
"TUR","EDUEXP","PRY","PC_GDP","A","2009",,"M"
"TUR","EDUEXP","PRY","PC_GDP","A","2010",,"M"
"TUR","EDUEXP","PRY","PC_GDP","A","2011",1.164,
"TUR","EDUEXP","PRY","PC_GDP","A","2012",1.121,
"TUR","EDUEXP","PRY","PC_GDP","A","2013",1.112,
"TUR","EDUEXP","PRY","PC_GDP","A","2014",1.201,
"TUR","EDUEXP","PRY","PC_GDP","A","2015",1.14,
"TUR","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"GBR","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"GBR","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"GBR","EDUEXP","PRY","PC_GDP","A","2005",,"M"
"GBR","EDUEXP","PRY","PC_GDP","A","2008",,"M"
"GBR","EDUEXP","PRY","PC_GDP","A","2009",,"M"
"GBR","EDUEXP","PRY","PC_GDP","A","2010",,"M"
"GBR","EDUEXP","PRY","PC_GDP","A","2011",,"M"
"GBR","EDUEXP","PRY","PC_GDP","A","2012",1.873,
"GBR","EDUEXP","PRY","PC_GDP","A","2013",1.853,
"GBR","EDUEXP","PRY","PC_GDP","A","2014",1.987,
"GBR","EDUEXP","PRY","PC_GDP","A","2015",1.99,
"GBR","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"USA","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"USA","EDUEXP","PRY","PC_GDP","A","2000",1.74,
"USA","EDUEXP","PRY","PC_GDP","A","2005",1.776,
"USA","EDUEXP","PRY","PC_GDP","A","2008",1.859,
"USA","EDUEXP","PRY","PC_GDP","A","2009",1.874,
"USA","EDUEXP","PRY","PC_GDP","A","2010",1.838,
"USA","EDUEXP","PRY","PC_GDP","A","2011",1.762,
"USA","EDUEXP","PRY","PC_GDP","A","2012",1.669,
"USA","EDUEXP","PRY","PC_GDP","A","2013",1.632,
"USA","EDUEXP","PRY","PC_GDP","A","2014",1.628,
"USA","EDUEXP","PRY","PC_GDP","A","2015",1.635,
"USA","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"ARG","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"ARG","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"ARG","EDUEXP","PRY","PC_GDP","A","2005",,"M"
"ARG","EDUEXP","PRY","PC_GDP","A","2008",,"M"
"ARG","EDUEXP","PRY","PC_GDP","A","2009",,"M"
"ARG","EDUEXP","PRY","PC_GDP","A","2010",,"M"
"ARG","EDUEXP","PRY","PC_GDP","A","2011",,"M"
"ARG","EDUEXP","PRY","PC_GDP","A","2012",1.84,
"ARG","EDUEXP","PRY","PC_GDP","A","2013",1.922,
"ARG","EDUEXP","PRY","PC_GDP","A","2014",1.89,
"ARG","EDUEXP","PRY","PC_GDP","A","2015",,"M"
"ARG","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"BRA","EDUEXP","PRY","PC_GDP","A","2005",1.499,
"BRA","EDUEXP","PRY","PC_GDP","A","2008",1.66,
"BRA","EDUEXP","PRY","PC_GDP","A","2009",1.744,
"BRA","EDUEXP","PRY","PC_GDP","A","2010",1.739,
"BRA","EDUEXP","PRY","PC_GDP","A","2011",1.655,
"BRA","EDUEXP","PRY","PC_GDP","A","2012",1.649,
"BRA","EDUEXP","PRY","PC_GDP","A","2013",1.619,
"BRA","EDUEXP","PRY","PC_GDP","A","2014",1.572,
"BRA","EDUEXP","PRY","PC_GDP","A","2015",1.576,
"BRA","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"CHL","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"CHL","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"CHL","EDUEXP","PRY","PC_GDP","A","2005",1.757,
"CHL","EDUEXP","PRY","PC_GDP","A","2008",1.781,
"CHL","EDUEXP","PRY","PC_GDP","A","2009",1.94,
"CHL","EDUEXP","PRY","PC_GDP","A","2010",1.672,
"CHL","EDUEXP","PRY","PC_GDP","A","2011",1.664,
"CHL","EDUEXP","PRY","PC_GDP","A","2012",1.843,
"CHL","EDUEXP","PRY","PC_GDP","A","2013",1.674,
"CHL","EDUEXP","PRY","PC_GDP","A","2014",1.49,
"CHL","EDUEXP","PRY","PC_GDP","A","2015",1.524,
"CHL","EDUEXP","PRY","PC_GDP","A","2016",1.821,
"COL","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"COL","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"COL","EDUEXP","PRY","PC_GDP","A","2005",,"M"
"COL","EDUEXP","PRY","PC_GDP","A","2008",,"M"
"COL","EDUEXP","PRY","PC_GDP","A","2009",,"M"
"COL","EDUEXP","PRY","PC_GDP","A","2010",,"M"
"COL","EDUEXP","PRY","PC_GDP","A","2011",,"M"
"COL","EDUEXP","PRY","PC_GDP","A","2012",,"M"
"COL","EDUEXP","PRY","PC_GDP","A","2013",2.065,
"COL","EDUEXP","PRY","PC_GDP","A","2014",1.964,
"COL","EDUEXP","PRY","PC_GDP","A","2015",2.094,
"COL","EDUEXP","PRY","PC_GDP","A","2016",2.053,
"CRI","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"CRI","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"CRI","EDUEXP","PRY","PC_GDP","A","2005",,"M"
"CRI","EDUEXP","PRY","PC_GDP","A","2008",,"M"
"CRI","EDUEXP","PRY","PC_GDP","A","2009",,"M"
"CRI","EDUEXP","PRY","PC_GDP","A","2010",,"M"
"CRI","EDUEXP","PRY","PC_GDP","A","2011",,"M"
"CRI","EDUEXP","PRY","PC_GDP","A","2012",,"M"
"CRI","EDUEXP","PRY","PC_GDP","A","2013",2.964,
"CRI","EDUEXP","PRY","PC_GDP","A","2014",,"M"
"CRI","EDUEXP","PRY","PC_GDP","A","2015",,"M"
"CRI","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"EST","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"EST","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"EST","EDUEXP","PRY","PC_GDP","A","2005",,"M"
"EST","EDUEXP","PRY","PC_GDP","A","2008",,"M"
"EST","EDUEXP","PRY","PC_GDP","A","2009",,"M"
"EST","EDUEXP","PRY","PC_GDP","A","2010",,"M"
"EST","EDUEXP","PRY","PC_GDP","A","2011",,"M"
"EST","EDUEXP","PRY","PC_GDP","A","2012",1.27,
"EST","EDUEXP","PRY","PC_GDP","A","2013",1.514,
"EST","EDUEXP","PRY","PC_GDP","A","2014",1.282,
"EST","EDUEXP","PRY","PC_GDP","A","2015",1.352,
"EST","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"IND","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"IND","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"IND","EDUEXP","PRY","PC_GDP","A","2005",,"M"
"IND","EDUEXP","PRY","PC_GDP","A","2008",,"M"
"IND","EDUEXP","PRY","PC_GDP","A","2009",,"M"
"IND","EDUEXP","PRY","PC_GDP","A","2010",,"M"
"IND","EDUEXP","PRY","PC_GDP","A","2011",,"M"
"IND","EDUEXP","PRY","PC_GDP","A","2012",,"M"
"IND","EDUEXP","PRY","PC_GDP","A","2013",,"M"
"IND","EDUEXP","PRY","PC_GDP","A","2014",,"M"
"IND","EDUEXP","PRY","PC_GDP","A","2015",,"M"
"IND","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"IDN","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"IDN","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"IDN","EDUEXP","PRY","PC_GDP","A","2005",,"M"
"IDN","EDUEXP","PRY","PC_GDP","A","2008",,"M"
"IDN","EDUEXP","PRY","PC_GDP","A","2009",,"M"
"IDN","EDUEXP","PRY","PC_GDP","A","2010",,"M"
"IDN","EDUEXP","PRY","PC_GDP","A","2011",,"M"
"IDN","EDUEXP","PRY","PC_GDP","A","2012",1.631,
"IDN","EDUEXP","PRY","PC_GDP","A","2013",1.413,
"IDN","EDUEXP","PRY","PC_GDP","A","2014",,"M"
"IDN","EDUEXP","PRY","PC_GDP","A","2015",1.573,
"IDN","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"ISR","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"ISR","EDUEXP","PRY","PC_GDP","A","2000",2.196,
"ISR","EDUEXP","PRY","PC_GDP","A","2005",1.998,
"ISR","EDUEXP","PRY","PC_GDP","A","2008",2.126,
"ISR","EDUEXP","PRY","PC_GDP","A","2009",2.131,
"ISR","EDUEXP","PRY","PC_GDP","A","2010",2.313,
"ISR","EDUEXP","PRY","PC_GDP","A","2011",2.381,
"ISR","EDUEXP","PRY","PC_GDP","A","2012",2.292,
"ISR","EDUEXP","PRY","PC_GDP","A","2013",2.297,
"ISR","EDUEXP","PRY","PC_GDP","A","2014",2.288,
"ISR","EDUEXP","PRY","PC_GDP","A","2015",2.357,
"ISR","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"LVA","EDUEXP","PRY","PC_GDP","A","2005",0.764,
"LVA","EDUEXP","PRY","PC_GDP","A","2008",1.459,
"LVA","EDUEXP","PRY","PC_GDP","A","2009",1.601,
"LVA","EDUEXP","PRY","PC_GDP","A","2010",1.469,
"LVA","EDUEXP","PRY","PC_GDP","A","2011",1.374,
"LVA","EDUEXP","PRY","PC_GDP","A","2012",1.321,
"LVA","EDUEXP","PRY","PC_GDP","A","2013",1.507,
"LVA","EDUEXP","PRY","PC_GDP","A","2014",1.605,
"LVA","EDUEXP","PRY","PC_GDP","A","2015",1.633,
"LVA","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"LTU","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"LTU","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"LTU","EDUEXP","PRY","PC_GDP","A","2005",,"M"
"LTU","EDUEXP","PRY","PC_GDP","A","2008",,"M"
"LTU","EDUEXP","PRY","PC_GDP","A","2009",,"M"
"LTU","EDUEXP","PRY","PC_GDP","A","2010",0.888,
"LTU","EDUEXP","PRY","PC_GDP","A","2011",0.787,
"LTU","EDUEXP","PRY","PC_GDP","A","2012",0.735,
"LTU","EDUEXP","PRY","PC_GDP","A","2013",0.713,
"LTU","EDUEXP","PRY","PC_GDP","A","2014",0.692,
"LTU","EDUEXP","PRY","PC_GDP","A","2015",0.717,
"LTU","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"SVN","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"SVN","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"SVN","EDUEXP","PRY","PC_GDP","A","2005",,"M"
"SVN","EDUEXP","PRY","PC_GDP","A","2008",,"M"
"SVN","EDUEXP","PRY","PC_GDP","A","2009",,"M"
"SVN","EDUEXP","PRY","PC_GDP","A","2010",,"M"
"SVN","EDUEXP","PRY","PC_GDP","A","2011",,"M"
"SVN","EDUEXP","PRY","PC_GDP","A","2012",1.715,
"SVN","EDUEXP","PRY","PC_GDP","A","2013",1.668,
"SVN","EDUEXP","PRY","PC_GDP","A","2014",1.643,
"SVN","EDUEXP","PRY","PC_GDP","A","2015",1.536,
"SVN","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"ZAF","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"ZAF","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"ZAF","EDUEXP","PRY","PC_GDP","A","2005",,"M"
"ZAF","EDUEXP","PRY","PC_GDP","A","2008",,"M"
"ZAF","EDUEXP","PRY","PC_GDP","A","2009",,"M"
"ZAF","EDUEXP","PRY","PC_GDP","A","2010",,"M"
"ZAF","EDUEXP","PRY","PC_GDP","A","2011",,"M"
"ZAF","EDUEXP","PRY","PC_GDP","A","2012",,"M"
"ZAF","EDUEXP","PRY","PC_GDP","A","2013",,"M"
"ZAF","EDUEXP","PRY","PC_GDP","A","2014",,"M"
"ZAF","EDUEXP","PRY","PC_GDP","A","2015",,"M"
"ZAF","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"AUS","EDUEXP","SRY","PC_GDP","A","1995",,"M"
"AUS","EDUEXP","SRY","PC_GDP","A","2000",2.02,
"AUS","EDUEXP","SRY","PC_GDP","A","2005",2.108,
"AUS","EDUEXP","SRY","PC_GDP","A","2008",2.06,
"AUS","EDUEXP","SRY","PC_GDP","A","2009",2.211,
"AUS","EDUEXP","SRY","PC_GDP","A","2010",2.281,
"AUS","EDUEXP","SRY","PC_GDP","A","2011",2.144,
"AUS","EDUEXP","SRY","PC_GDP","A","2012",2.078,
"AUS","EDUEXP","SRY","PC_GDP","A","2013",2.065,
"AUS","EDUEXP","SRY","PC_GDP","A","2014",2.046,
"AUS","EDUEXP","SRY","PC_GDP","A","2015",1.993,
"AUS","EDUEXP","SRY","PC_GDP","A","2016",,"M"
"AUT","EDUEXP","SRY","PC_GDP","A","1995",,"M"
"AUT","EDUEXP","SRY","PC_GDP","A","2000",,"M"
"AUT","EDUEXP","SRY","PC_GDP","A","2005",,"M"
"AUT","EDUEXP","SRY","PC_GDP","A","2008",,"M"
"AUT","EDUEXP","SRY","PC_GDP","A","2009",,"M"
"AUT","EDUEXP","SRY","PC_GDP","A","2010",,"M"
"AUT","EDUEXP","SRY","PC_GDP","A","2011",,"M"
"AUT","EDUEXP","SRY","PC_GDP","A","2012",2.252,
"AUT","EDUEXP","SRY","PC_GDP","A","2013",2.28,
"AUT","EDUEXP","SRY","PC_GDP","A","2014",2.203,
"AUT","EDUEXP","SRY","PC_GDP","A","2015",2.186,
"AUT","EDUEXP","SRY","PC_GDP","A","2016",,"M"
"BEL","EDUEXP","SRY","PC_GDP","A","1995",,"M"
"BEL","EDUEXP","SRY","PC_GDP","A","2000",,"M"
"BEL","EDUEXP","SRY","PC_GDP","A","2005",,"M"
"BEL","EDUEXP","SRY","PC_GDP","A","2008",,"M"
"BEL","EDUEXP","SRY","PC_GDP","A","2009",,"M"
"BEL","EDUEXP","SRY","PC_GDP","A","2010",,"M"
"BEL","EDUEXP","SRY","PC_GDP","A","2011",,"M"
"BEL","EDUEXP","SRY","PC_GDP","A","2012",2.762,
"BEL","EDUEXP","SRY","PC_GDP","A","2013",2.789,
"BEL","EDUEXP","SRY","PC_GDP","A","2014",2.765,
"BEL","EDUEXP","SRY","PC_GDP","A","2015",2.708,
"BEL","EDUEXP","SRY","PC_GDP","A","2016",,"M"
"CAN","EDUEXP","SRY","PC_GDP","A","1995",,"M"
